,epoch,accuracy,balanced_accuracy,loss
0,0,0.9535501003265381,0.49993205070495605,0.1424260288476944
1,1,0.9559690356254578,0.499966561794281,2.182844638824463
2,2,0.9567753076553345,0.49997782707214355,1.873969554901123
3,3,0.9571784734725952,0.4999832808971405,0.05719161033630371
4,4,0.9574203491210938,0.49998655915260315,0.06718391180038452
5,5,0.9575815796852112,0.4999887943267822,0.043322060257196426
6,6,0.957696795463562,0.49999040365219116,0.08097191154956818
7,7,0.9577831625938416,0.4999915659427643,0.25450560450553894
8,8,0.9578503370285034,0.4999925196170807,0.02555573731660843
9,9,0.9579041004180908,0.4999932646751404,0.1087978184223175
10,10,0.9579480886459351,0.49999386072158813,0.01301511749625206
11,11,0.9579847455024719,0.4999943673610687,0.011167407035827637
12,12,0.9580157399177551,0.49999478459358215,0.0089518241584301
13,13,0.958042323589325,0.4999951720237732,0.12633314728736877
14,14,0.958065390586853,0.49999547004699707,-0.0015971474349498749
15,15,0.9580855369567871,0.49999579787254333,1.9656842947006226
