,epoch,accuracy,balanced_accuracy,loss
0,0,0.9578422904014587,0.500040590763092,-0.10757855325937271
1,1,0.9581151008605957,0.5000203847885132,0.4253348112106323
2,2,0.9582059979438782,0.5000135898590088,0.15303821861743927
3,3,0.9582514762878418,0.5000101923942566,-0.10973021388053894
4,4,0.9582787752151489,0.5000081658363342,0.5242039561271667
5,5,0.9582969546318054,0.5000067949295044,0.33258768916130066
6,6,0.9583099484443665,0.500005841255188,0.1108354777097702
7,7,0.9583196640014648,0.5000051259994507,-0.09040182083845139
8,8,0.9583272933959961,0.5000045299530029,0.10495808720588684
9,9,0.9583333134651184,0.5000041127204895,0.10970579087734222
10,10,0.9583383202552795,0.5000036954879761,0.10377943515777588
11,11,0.958342432975769,0.500003457069397,0.11005739867687225
12,12,0.9583459496498108,0.5000031590461731,0.11681215465068817
13,13,0.9583489298820496,0.500002920627594,0.3165324926376343
14,14,0.9583514928817749,0.5000027418136597,0.3167262375354767
15,15,0.9583538174629211,0.5000025629997253,0.10999912023544312
16,16,0.9583557844161987,0.500002384185791,-0.09707798808813095
17,17,0.958357572555542,0.5000022649765015,0.32169198989868164
