,epoch,accuracy,balanced_accuracy,loss
0,0,0.9527134895324707,0.5001081824302673,0.06661418825387955
1,1,0.9555507302284241,0.5000547170639038,2.158687114715576
2,2,0.9564964175224304,0.5000365972518921,1.2839317321777344
3,3,0.9569693207740784,0.5000273585319519,0.02333914116024971
4,4,0.9572530388832092,0.5000218152999878,0.023643270134925842
5,5,0.9574421644210815,0.5000181794166565,0.0456724539399147
6,6,0.9575772881507874,0.5000155568122864,0.1475774496793747
7,7,0.9576786160469055,0.5000135898590088,0.11991192400455475
8,8,0.9577574133872986,0.5000120997428894,-0.022678188979625702
9,9,0.957820475101471,0.5000109076499939,0.10695793479681015
10,10,0.9578720331192017,0.5000098943710327,0.0022573843598365784
11,11,0.9579150080680847,0.5000090599060059,0.004423797130584717
12,12,0.9579514265060425,0.5000083446502686,-0.03597477078437805
13,13,0.95798259973526,0.5000077486038208,0.1006663367152214
14,14,0.9580096006393433,0.5000072121620178,-0.05920795351266861
15,15,0.9580332636833191,0.5000067949295044,1.768858790397644
