,epoch,accuracy,balanced_accuracy,loss
0,0,0.9550414681434631,0.5002270340919495,0.15324440598487854
1,1,0.9567146897315979,0.5001141428947449,0.6242267489433289
2,2,0.9572724103927612,0.5000760555267334,0.20103909075260162
3,3,0.9575513005256653,0.5000569820404053,0.004884451627731323
4,4,0.9577186107635498,0.500045657157898,0.5220901370048523
5,5,0.9578301310539246,0.5000380277633667,0.4472651183605194
6,6,0.9579098224639893,0.5000326037406921,0.2029932737350464
7,7,0.957969605922699,0.5000284910202026,0.13118889927864075
8,8,0.9580160975456238,0.5000253319740295,0.3519017696380615
9,9,0.9580532312393188,0.5000227689743042,0.166005477309227
10,10,0.9580836892127991,0.5000206828117371,0.20242244005203247
11,11,0.9581090211868286,0.5000189542770386,0.29379191994667053
12,12,0.9581304788589478,0.500017523765564,0.25278499722480774
13,13,0.9581488370895386,0.5000162720680237,0.5356318354606628
