,epoch,accuracy,balanced_accuracy,loss
0,0,0.9571875333786011,0.5000813007354736,0.12435734272003174
1,1,0.9577876925468445,0.5000408887863159,0.7601988315582275
2,2,0.9579877853393555,0.5000272393226624,0.22776828706264496
3,3,0.9580878019332886,0.5000203847885132,0.03372380509972572
4,4,0.9581478238105774,0.5000163316726685,0.556305468082428
5,5,0.9581878185272217,0.5000136494636536,0.46052345633506775
6,6,0.9582059979438782,0.5000103116035461,0.24036745727062225
7,7,0.9582287669181824,0.5000090003013611,0.10154417902231216
8,8,0.9582464098930359,0.5000079870223999,0.3180912733078003
9,9,0.9582605957984924,0.5000072121620178,0.2565629482269287
10,10,0.9582721590995789,0.5000065565109253,0.24242469668388367
11,11,0.9582818150520325,0.5000060200691223,0.3832516074180603
12,12,0.9582899808883667,0.5000055432319641,0.2640189826488495
13,13,0.9582969546318054,0.5000051259994507,0.4153445363044739
14,14,0.9583030343055725,0.5000048279762268,0.4351133704185486
15,15,0.9583083391189575,0.5000045299530029,0.2542976438999176
16,16,0.95831298828125,0.500004231929779,0.08110741525888443
17,17,0.9583171606063843,0.5000039935112,0.41845324635505676
18,18,0.9583209156990051,0.5000038146972656,0.7822372913360596
