,epoch,accuracy,balanced_accuracy,loss
0,0,0.9576240181922913,0.5000501871109009,0.08035898208618164
1,1,0.958005964756012,0.50002521276474,0.6366350054740906
2,2,0.9581332802772522,0.5000168085098267,0.16624337434768677
3,3,0.9581969380378723,0.5000125765800476,0.048202574253082275
4,4,0.9582351446151733,0.500010073184967,0.5879802107810974
5,5,0.9582605957984924,0.5000084042549133,0.4368033707141876
6,6,0.9582787752151489,0.5000072121620178,0.189234659075737
7,7,0.9582924246788025,0.5000063180923462,0.09434138983488083
8,8,0.9583030343055725,0.5000056028366089,0.26778721809387207
9,9,0.9583114981651306,0.5000050663948059,0.24017082154750824
10,10,0.9583184719085693,0.5000045895576477,0.18069536983966827
11,11,0.9583242535591125,0.500004231929779,0.27211424708366394
12,12,0.9583291411399841,0.5000038743019104,0.24548973143100739
13,13,0.9583333134651184,0.5000036358833313,0.7249417304992676
