,epoch,accuracy,balanced_accuracy,loss
0,0,0.9571875333786011,0.5002573728561401,0.10492270439863205
1,1,0.9577876925468445,0.5001288652420044,1.4429670572280884
2,2,0.9579877853393555,0.5000859498977661,2.234750747680664
3,3,0.9580878019332886,0.5000644326210022,-0.0027471929788589478
4,4,0.9581478238105774,0.5000515580177307,0.08019129931926727
5,5,0.9581878185272217,0.5000429749488831,0.017669066786766052
6,6,0.9582164287567139,0.5000367760658264,0.2184823453426361
7,7,0.9582378268241882,0.5000321865081787,0.0734986662864685
8,8,0.9582545161247253,0.5000286102294922,-0.024405192583799362
9,9,0.958267867565155,0.500025749206543,0.04777124524116516
10,10,0.9582787752151489,0.5000234246253967,-0.054015643894672394
11,11,0.9582878947257996,0.5000214576721191,0.024204958230257034
12,12,0.9582955837249756,0.5000198483467102,-0.013464078307151794
13,13,0.9583021402359009,0.5000183582305908,0.11429595947265625
14,14,0.9583078622817993,0.5000171661376953,-0.04217120260000229
15,15,0.9583128690719604,0.5000160932540894,1.9094572067260742
