,epoch,accuracy,balanced_accuracy,loss
0,0,0.9569693207740784,0.5002527236938477,0.1361858993768692
1,1,0.9576786160469055,0.5001265406608582,1.6057868003845215
2,2,0.9579150080680847,0.5000844597816467,2.0563626289367676
3,3,0.9580332636833191,0.5000633001327515,-0.04066887125372887
4,4,0.9581041932106018,0.5000506043434143,0.055862508714199066
5,5,0.9581514596939087,0.500042200088501,0.038435302674770355
6,6,0.9581852555274963,0.5000361204147339,0.06214692443609238
7,7,0.9582105875015259,0.5000316500663757,0.132309228181839
8,8,0.9582302570343018,0.5000280737876892,-0.002235718071460724
9,9,0.9582460522651672,0.5000252723693848,0.008184954524040222
10,10,0.9582589268684387,0.5000230073928833,-0.004389844834804535
11,11,0.9582696557044983,0.5000210404396057,-0.03536507487297058
12,12,0.9582787752151489,0.5000194311141968,0.08542389422655106
13,13,0.9582865834236145,0.5000180602073669,0.054600559175014496
14,14,0.9582933187484741,0.5000168681144714,-0.06035083532333374
15,15,0.9582992196083069,0.5000157952308655,1.4498913288116455
