,epoch,accuracy,balanced_accuracy,loss
0,0,0.956132709980011,0.5002627968788147,-0.05287981033325195
1,1,0.9572603106498718,0.5001316666603088,1.7938354015350342
2,2,0.9576361775398254,0.5000878572463989,1.8109501600265503
3,3,0.9578241109848022,0.5000658631324768,-0.1369665563106537
4,4,0.9579368829727173,0.5000526309013367,-0.09698623418807983
5,5,0.958012044429779,0.5000438690185547,-0.12239204347133636
6,6,0.9580657482147217,0.5000376105308533,-0.10680218786001205
7,7,0.9581059813499451,0.500032901763916,0.02081833779811859
8,8,0.9581373333930969,0.5000292062759399,-0.0956498235464096
9,9,0.9581623673439026,0.500026285648346,-0.110536590218544
10,10,0.9581828713417053,0.5000239014625549,-0.1704522669315338
11,11,0.9581999778747559,0.5000219345092773,-0.11593126505613327
12,12,0.9582144021987915,0.5000202655792236,-0.12422283738851547
13,13,0.9582267999649048,0.5000187754631042,-0.10519471764564514
14,14,0.9582375288009644,0.500017523765564,-0.19894956052303314
15,15,0.9582469463348389,0.500016450881958,1.4663251638412476
