,epoch,accuracy,balanced_accuracy,loss
0,0,0.9552233219146729,0.5000163316726685,-0.05529013276100159
1,1,0.9568055868148804,0.5000085234642029,2.1243984699249268
2,2,0.9573330283164978,0.5000057816505432,1.500083088874817
3,3,0.9575967788696289,0.5000042915344238,-0.12202954292297363
4,4,0.9577549695968628,0.5000033378601074,-0.11048278212547302
5,5,0.9578604698181152,0.5000028014183044,-0.12324681878089905
6,6,0.9579358100891113,0.500002384185791,0.020244181156158447
7,7,0.9579923152923584,0.5000020861625671,0.07399247586727142
8,8,0.9580363035202026,0.500001847743988,-0.1892637014389038
9,9,0.9580714106559753,0.5000016689300537,-0.06039451062679291
10,10,0.9581001996994019,0.5000014901161194,-0.15264995396137238
11,11,0.9581241607666016,0.5000013709068298,-0.10687760263681412
12,12,0.95814448595047,0.5000013113021851,-0.203263521194458
13,13,0.9581618309020996,0.5000011920928955,-0.11718836426734924
14,14,0.9581769108772278,0.500001072883606,-0.18145683407783508
15,15,0.9581900835037231,0.5000010132789612,1.8926035165786743
