,epoch,accuracy,balanced_accuracy,loss
0,0,0.9582424163818359,0.4999668300151825,-0.08073608577251434
1,1,0.9583151340484619,0.49998342990875244,1.2829391956329346
2,2,0.9583393931388855,0.49998897314071655,2.289301633834839
3,3,0.9583514928817749,0.4999917149543762,-0.04657520353794098
4,4,0.9583588242530823,0.49999335408210754,-0.0075750648975372314
5,5,0.9583636522293091,0.4999944567680359,-0.06308138370513916
6,6,0.958367109298706,0.49999526143074036,-0.02224135398864746
7,7,0.9583697319030762,0.4999958574771881,-0.056814566254615784
8,8,0.9583716988563538,0.4999963343143463,-0.2478967010974884
9,9,0.9583733677864075,0.49999669194221497,-0.06536434590816498
10,10,0.9583746790885925,0.49999698996543884,-0.13838833570480347
11,11,0.9583757519721985,0.49999725818634033,-0.03919319808483124
12,12,0.9583767056465149,0.49999746680259705,-0.26647523045539856
13,13,0.958377480506897,0.499997615814209,-0.04640527069568634
14,14,0.9583781957626343,0.4999977946281433,-0.21788088977336884
15,15,0.958378791809082,0.49999794363975525,1.6226669549942017
